player,style,skill,footwork,results,time,x,y,recorder,unicode,match_year,match,match_winner,match_result,opponent,games,file_order,record_year
Mattias_Falck,forehand,serve,no move,continue,00:03:55:23,123000,175000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,38,112
Kao_Cheng_jui,backhand,drive,step,won,00:03:55:69,213000,328000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,39,112
Mattias_Falck,forehand,serve,no move,continue,00:04:00:59,199000,162000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,40,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:01:13,173000,313000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,41,112
Mattias_Falck,forehand,push,step,won,00:04:01:66,207000,170000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,42,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:07:26,133000,321000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,43,112
Mattias_Falck,forehand,push,step,continue,00:04:07:76,202000,158000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,44,112
Kao_Cheng_jui,forehand,drive,step,won,00:04:08:16,121000,349000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,45,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:13:23,235000,365000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,46,112
Mattias_Falck,forehand,drive,step,continue,00:04:13:73,129000,143000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,47,112
Kao_Cheng_jui,backhand,drive,step,continue,00:04:14:09,135000,344000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,48,112
Mattias_Falck,forehand,drive,step,won,00:04:14:46,227000,151000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,49,112
Mattias_Falck,forehand,serve,no move,continue,00:04:19:46,163000,176000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,50,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:19:96,195000,354000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,51,112
Mattias_Falck,forehand,drive,step,won,00:04:20:56,156000,150000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,52,112
Mattias_Falck,forehand,serve,no move,continue,00:04:25:43,202000,189000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,53,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:25:89,190000,308000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,54,112
Mattias_Falck,forehand,push,step,continue,00:04:26:43,224000,187000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,55,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:27:16,183000,363000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,56,112
Mattias_Falck,forehand,drive,step,won,00:04:28:03,177000,220000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,57,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:31:39,177000,318000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,58,112
Mattias_Falck,forehand,filp,step,won,00:04:32:16,217000,189000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,59,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:37:89,203000,305000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,60,112
Mattias_Falck,forehand,push,step,continue,00:04:38:49,160000,155000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,61,112
Kao_Cheng_jui,forehand,drive,step,won,00:04:38:99,219000,356000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,62,112
Mattias_Falck,forehand,serve,no move,continue,00:04:44:19,117000,125000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,63,112
Kao_Cheng_jui,backhand,drive,step,continue,00:04:44:56,2e+05,331000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,64,112
Mattias_Falck,backhand,drive,step,continue,00:04:44:93,181000,158000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,65,112
Kao_Cheng_jui,forehand,drive,step,continue,00:04:45:53,152000,361000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,66,112
Mattias_Falck,forehand,drive,step,won,00:04:45:86,236000,164000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,67,112
Mattias_Falck,forehand,serve,no move,continue,00:04:50:39,133000,180000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Kao_Cheng_jui,3,68,112
Kao_Cheng_jui,backhand,side-spin drive,step,won,00:04:50:79,232000,352000.0,主文,14,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-0,Mattias_Falck,3,69,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:00:01:79,124000,316000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,1,112
Truls_Moregard,forehand,push,step,won,00:00:02:59,103000,117000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,2,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:00:06:63,215000,361000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,3,112
Truls_Moregard,backhand,drive,step,continue,00:00:07:03,159000,121000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,4,112
Kao_Cheng_jui,forehand,drive,step,won,00:00:07:53,205000,359000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,5,112
Kao_Cheng_jui,forehand,serve,no move,won,00:00:12:26,164000,341000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,6,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:00:16:83,147000,297000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,7,112
Truls_Moregard,forehand,push,step,continue,00:00:17:46,188000,179000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,8,112
Kao_Cheng_jui,forehand,push,step,continue,00:00:18:13,163000,312000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,9,112
Truls_Moregard,forehand,drive,step,continue,00:00:19:09,163000,196000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,10,112
Kao_Cheng_jui,forehand,drive,step,continue,00:00:20:03,178000,352000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,11,112
Truls_Moregard,forehand,drive,step,won,00:00:20:53,121000,168000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,12,112
Truls_Moregard,forehand,serve,no move,continue,00:00:23:73,236000,204000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,13,112
Kao_Cheng_jui,forehand,push,step,continue,00:00:24:29,122000,351000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,14,112
Truls_Moregard,forehand,drive,cross,won,00:00:24:79,237000,183000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,15,112
Truls_Moregard,forehand,serve,no move,continue,00:00:28:16,105000,146000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,16,112
Kao_Cheng_jui,backhand,drive,step,continue,00:00:28:49,231000,352000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,17,112
Truls_Moregard,backhand,drive,step,won,00:00:28:99,195000,130000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,18,112
Kao_Cheng_jui,forehand,serve,no move,won,00:00:38:79,161000,329000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,19,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:00:45:83,206000,318000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,20,112
Truls_Moregard,backhand,push,step,continue,00:00:46:39,121000,127000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,21,112
Kao_Cheng_jui,backhand,drive,step,won,00:00:46:76,183000,330000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,22,112
Truls_Moregard,forehand,serve,no move,continue,00:00:51:06,172000,201000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,23,112
Kao_Cheng_jui,forehand,push,step,continue,00:00:51:59,165000,338000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,24,112
Truls_Moregard,forehand,drive,step,won,00:00:52:03,237000,139000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,25,112
Truls_Moregard,forehand,serve,no move,continue,00:00:55:76,121000,191000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,26,112
Kao_Cheng_jui,backhand,push,step,continue,00:00:56:56,115000,322000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,27,112
Truls_Moregard,forehand,drive,step,continue,00:00:57:03,231000,131000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,28,112
Kao_Cheng_jui,forehand,block,cross,continue,00:00:57:53,176000,340000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,29,112
Truls_Moregard,backhand,block,step,continue,00:00:58:06,195000,177000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,30,112
Kao_Cheng_jui,backhand,drive,step,continue,00:00:58:69,226000,336000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,31,112
Truls_Moregard,backhand,block,step,continue,00:00:59:39,157000,193000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,32,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:00:16,176000,355000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,33,112
Truls_Moregard,backhand,block,step,continue,00:01:01:13,157000,133000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,34,112
Kao_Cheng_jui,forehand,drive,step,won,00:01:01:73,105000,331000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,35,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:05:03,126000,328000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,36,112
Truls_Moregard,forehand,drive,step,won,00:01:05:89,107000,147000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,37,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:10:76,140000,300000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,38,112
Truls_Moregard,forehand,push,step,continue,00:01:11:23,171000,169000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,39,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:11:99,118000,360000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,40,112
Truls_Moregard,forehand,drive,step,continue,00:01:12:33,202000,152000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,41,112
Kao_Cheng_jui,forehand,drive,step,won,00:01:12:66,106000,292000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,42,112
Truls_Moregard,forehand,serve,no move,continue,00:01:16:46,222000,189000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,43,112
Kao_Cheng_jui,forehand,push,step,continue,00:01:16:99,230000,366000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,44,112
Truls_Moregard,backhand,drive,step,continue,00:01:17:39,171000,183000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,45,112
Kao_Cheng_jui,backhand,block,step,continue,00:01:18:09,119000,361000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,46,112
Truls_Moregard,forehand,drive,cross,won,00:01:18:63,235000,151000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,47,112
Truls_Moregard,forehand,serve,no move,continue,00:01:22:39,161000,192000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,48,112
Kao_Cheng_jui,backhand,push,step,continue,00:01:23:09,210000,314000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,49,112
Truls_Moregard,forehand,drive,step,won,00:01:23:96,173000,165000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,50,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:27:79,151000,302000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,1,51,112
Truls_Moregard,forehand,push,step,won,00:01:28:26,229000,203000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,1,52,112
Truls_Moregard,forehand,serve,no move,continue,00:01:33:46,224000,370000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,1,112
Kao_Cheng_jui,backhand,drive,step,continue,00:01:33:86,148000,171000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,2,112
Truls_Moregard,backhand,block,step,continue,00:01:34:43,193000,360000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,3,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:35:23,146000,129000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,4,112
Truls_Moregard,backhand,block,step,continue,00:01:35:66,198000,341000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,5,112
Kao_Cheng_jui,backhand,drive,step,continue,00:01:36:06,120000,173000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,6,112
Truls_Moregard,backhand,block,step,continue,00:01:36:66,173000,360000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,7,112
Kao_Cheng_jui,forehand,drive,step,won,00:01:37:13,142000,157000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,8,112
Truls_Moregard,forehand,serve,no move,won,00:01:40:43,221000,303000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,9,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:45:19,217000,180000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,10,112
Truls_Moregard,forehand,drive,step,continue,00:01:45:63,212000,356000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,11,112
Kao_Cheng_jui,backhand,block,step,continue,00:01:46:36,197000,229000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,12,112
Truls_Moregard,forehand,push,step,continue,00:01:47:19,127000,328000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,13,112
Kao_Cheng_jui,forehand,push,step,won,00:01:47:83,148000,157000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,14,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:51:89,218000,192000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,15,112
Truls_Moregard,forehand,push,step,continue,00:01:52:43,166000,321000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,16,112
Kao_Cheng_jui,forehand,push,step,continue,00:01:53:06,158000,125000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,17,112
Truls_Moregard,forehand,drive,step,won,00:01:53:63,208000,364000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,18,112
Truls_Moregard,forehand,serve,no move,continue,00:01:58:79,120000,324000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,19,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:59:33,234000,158000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,20,112
Truls_Moregard,forehand,block,step,continue,00:02:01:29,110000,323000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,21,112
Kao_Cheng_jui,forehand,smash,step,continue,00:02:02:23,123000,184000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,22,112
Truls_Moregard,backhand,block,step,continue,00:02:04:43,180000,357000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,23,112
Kao_Cheng_jui,forehand,smash,step,won,00:02:05:36,117000,202000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,24,112
Truls_Moregard,forehand,serve,no move,continue,00:02:09:59,215000,320000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,25,112
Kao_Cheng_jui,backhand,push,step,continue,00:02:10:19,158000,168000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,26,112
Truls_Moregard,forehand,push,step,continue,00:02:10:69,138000,309000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,27,112
Kao_Cheng_jui,forehand,push,step,won,00:02:11:36,107000,150000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,28,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:15:29,180000,174000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,29,112
Truls_Moregard,backhand,drive,step,continue,00:02:15:83,212000,363000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,30,112
Kao_Cheng_jui,backhand,fastdrive,step,continue,00:02:16:13,113000,136000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,31,112
Truls_Moregard,backhand,block,step,won,00:02:16:63,129000,288000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,32,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:21:49,197000,186000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,33,112
Truls_Moregard,forehand,push,step,continue,00:02:22:06,193000,357000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,34,112
Kao_Cheng_jui,forehand,drive,step,won,00:02:22:73,168000,185000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,35,112
Truls_Moregard,forehand,serve,no move,continue,00:02:26:33,115000,291000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,36,112
Kao_Cheng_jui,forehand,push,step,continue,00:02:26:83,123000,139000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,37,112
Truls_Moregard,backhand,drive,step,continue,00:02:27:26,234000,327000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,38,112
Kao_Cheng_jui,backhand,drive,step,continue,00:02:27:56,170000,158000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,39,112
Truls_Moregard,backhand,block,step,continue,00:02:27:96,211000,342000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,40,112
Kao_Cheng_jui,forehand,drive,step,continue,00:02:28:56,118000,117000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,41,112
Truls_Moregard,backhand,block,step,continue,00:02:28:99,168000,325000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,42,112
Kao_Cheng_jui,backhand,drive,step,won,00:02:29:63,117000,152000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,43,112
Truls_Moregard,forehand,serve,no move,won,00:02:33:76,219000,296000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,44,112
Kao_Cheng_jui,forehand,serve,no move,won,00:02:42:36,132000,138000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,45,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:47:46,202000,181000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,46,112
Truls_Moregard,forehand,push,step,continue,00:02:47:96,240000,357000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,47,112
Kao_Cheng_jui,backhand,drive,step,continue,00:02:48:46,189000,119000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,48,112
Truls_Moregard,forehand,drive,step,won,00:02:48:76,202000,347000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,49,112
Truls_Moregard,forehand,serve,no move,continue,00:02:53:39,115000,294000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,50,112
Kao_Cheng_jui,backhand,push,step,continue,00:02:53:86,137000,182000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,51,112
Truls_Moregard,backhand,push,step,continue,00:02:54:43,226000,363000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,52,112
Kao_Cheng_jui,backhand,drive,step,won,00:02:54:83,135000,184000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,53,112
Truls_Moregard,forehand,serve,no move,continue,00:02:58:96,118000,292000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,54,112
Kao_Cheng_jui,forehand,push,step,won,00:02:59:49,141000,193000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,55,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:05:99,226000,182000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,56,112
Truls_Moregard,forehand,filp,step,continue,00:03:06:33,119000,349000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,57,112
Kao_Cheng_jui,forehand,block,step,continue,00:03:06:86,199000,147000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,58,112
Truls_Moregard,forehand,drive,step,continue,00:03:07:23,125000,342000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,59,112
Kao_Cheng_jui,forehand,drive,step,continue,00:03:07:79,157000,138000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,60,112
Truls_Moregard,forehand,block,step,continue,00:03:08:39,163000,323000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Kao_Cheng_jui,2,61,112
Kao_Cheng_jui,forehand,drive,step,won,00:03:09:29,144000,110000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,62,112
Kao_Cheng_jui,forehand,serve,no move,won,00:03:13:16,140000,190000.0,主文,15,2024,ITTFWorlds MT R16,Kao_Cheng_jui,3-1,Truls_Moregard,2,63,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:20:23,160000,328000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,3,1,112
Truls_Moregard,forehand,push,step,continue,00:03:20:66,216000,180000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,3,2,112
Kao_Cheng_jui,forehand,push,step,continue,00:03:21:13,168000,291000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,3,3,112
Truls_Moregard,forehand,push,step,continue,00:03:21:93,165000,180000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,3,4,112
Kao_Cheng_jui,backhand,side-spin drive,step,continue,00:03:22:49,214000,350000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Truls_Moregard,3,5,112
Truls_Moregard,backhand,block,step,won,00:03:22:79,124000,158000.0,主文,15,2024,ITTFWorlds MT R16,Truls_Moregard,3-1,Kao_Cheng_jui,3,6,112
